Spp.ID,Group,Taxa,Common Name,Scientific Name,DPS/Stock,ESA T/E,Waters,Year Listed,CH Year,RP Year,MMPA,CITES,Pop_Location,Time,Estimate,Measure_Precision,Measure_variation,Measure_Unit,Weigth(kg),Length(m),Lifespan(yrs),Maturity(yrs),Diet,Behavior,MinPopEstimate,PBR,Growth Rate(%),Mortality(per/yr),Conservation_actions,ESA agency region,ESA agency secondary,Main Threat,PrimarySource,PrimarySourceType,DataSource,RP_History,RP_Status,CH_History,CH Final 1 size,CH Last Final date,CH Last Final size,CH_Current,CH Note,PROJECT PopsNumber,Index_Species,Index_Species_Narr,Index_Use_narr,Pop_CaptiveWild,Pop_Extent,Measure_Type,PointBeforeListingGap,PopNotes,Measure_Method,ListPeriod,DataNotes,DataResearch
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",1993,3053,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"National Marine Fisheries Service and U.S. Fish and Wildlife Service. 2008. Recovery Plan for the Northwest Atlantic Population of the Loggerhead Sea Turtle (Caretta caretta), Second Revision. National Marine Fisheries Service, Silver Spring, MD.",Report (GOV),999,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,1,Within,OTT 9-14,
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",1994,7681,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"National Marine Fisheries Service and U.S. Fish and Wildlife Service. 2008. Recovery Plan for the Northwest Atlantic Population of the Loggerhead Sea Turtle (Caretta caretta), Second Revision. National Marine Fisheries Service, Silver Spring, MD.",Report (GOV),999,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,1,Within,OTT 9-14,
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",1995,4603,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"National Marine Fisheries Service and U.S. Fish and Wildlife Service. 2008. Recovery Plan for the Northwest Atlantic Population of the Loggerhead Sea Turtle (Caretta caretta), Second Revision. National Marine Fisheries Service, Silver Spring, MD.",Report (GOV),999,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,1,Within,OTT 9-14,
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",1996,5699,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"National Marine Fisheries Service and U.S. Fish and Wildlife Service. 2008. Recovery Plan for the Northwest Atlantic Population of the Loggerhead Sea Turtle (Caretta caretta), Second Revision. National Marine Fisheries Service, Silver Spring, MD.",Report (GOV),999,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,1,Within,OTT 9-14,
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",1997,3622,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"National Marine Fisheries Service and U.S. Fish and Wildlife Service. 2008. Recovery Plan for the Northwest Atlantic Population of the Loggerhead Sea Turtle (Caretta caretta), Second Revision. National Marine Fisheries Service, Silver Spring, MD.",Report (GOV),999,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,1,Within,OTT 9-14,
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",1998,6251,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"National Marine Fisheries Service and U.S. Fish and Wildlife Service. 2008. Recovery Plan for the Northwest Atlantic Population of the Loggerhead Sea Turtle (Caretta caretta), Second Revision. National Marine Fisheries Service, Silver Spring, MD.",Report (GOV),999,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,1,Within,OTT 9-14,
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",1999,7596,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"National Marine Fisheries Service and U.S. Fish and Wildlife Service. 2008. Recovery Plan for the Northwest Atlantic Population of the Loggerhead Sea Turtle (Caretta caretta), Second Revision. National Marine Fisheries Service, Silver Spring, MD.",Report (GOV),999,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,1,Within,OTT 9-14,
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",2000,5217,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"National Marine Fisheries Service and U.S. Fish and Wildlife Service. 2008. Recovery Plan for the Northwest Atlantic Population of the Loggerhead Sea Turtle (Caretta caretta), Second Revision. National Marine Fisheries Service, Silver Spring, MD.",Report (GOV),999,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,1,Within,OTT 9-14,
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",2001,4318,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"National Marine Fisheries Service and U.S. Fish and Wildlife Service. 2008. Recovery Plan for the Northwest Atlantic Population of the Loggerhead Sea Turtle (Caretta caretta), Second Revision. National Marine Fisheries Service, Silver Spring, MD.",Report (GOV),999,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,1,Within,OTT 9-14,
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",2002,4388,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"National Marine Fisheries Service and U.S. Fish and Wildlife Service. 2008. Recovery Plan for the Northwest Atlantic Population of the Loggerhead Sea Turtle (Caretta caretta), Second Revision. National Marine Fisheries Service, Silver Spring, MD.",Report (GOV),999,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,1,Within,OTT 9-14,
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",2003,6095,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"National Marine Fisheries Service and U.S. Fish and Wildlife Service. 2008. Recovery Plan for the Northwest Atlantic Population of the Loggerhead Sea Turtle (Caretta caretta), Second Revision. National Marine Fisheries Service, Silver Spring, MD.",Report (GOV),999,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,1,Within,OTT 9-14,
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",2004,1804,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"National Marine Fisheries Service and U.S. Fish and Wildlife Service. 2008. Recovery Plan for the Northwest Atlantic Population of the Loggerhead Sea Turtle (Caretta caretta), Second Revision. National Marine Fisheries Service, Silver Spring, MD.",Report (GOV),999,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,1,Within,OTT 9-14,
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",2005,6080,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"National Marine Fisheries Service and U.S. Fish and Wildlife Service. 2008. Recovery Plan for the Northwest Atlantic Population of the Loggerhead Sea Turtle (Caretta caretta), Second Revision. National Marine Fisheries Service, Silver Spring, MD.",Report (GOV),999,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,1,Within,OTT 9-14,
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",2006,5869,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"National Marine Fisheries Service and U.S. Fish and Wildlife Service. 2008. Recovery Plan for the Northwest Atlantic Population of the Loggerhead Sea Turtle (Caretta caretta), Second Revision. National Marine Fisheries Service, Silver Spring, MD.",Report (GOV),999,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,1,Within,OTT 9-14,
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",2007,3779,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"National Marine Fisheries Service and U.S. Fish and Wildlife Service. 2008. Recovery Plan for the Northwest Atlantic Population of the Loggerhead Sea Turtle (Caretta caretta), Second Revision. National Marine Fisheries Service, Silver Spring, MD.",Report (GOV),999,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,1,Within,OTT 9-14,
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",2008,6976,999,,Nests,,,,,,,,,,,,Beach,USFWS,,"National Marine Fisheries Service and U.S. Fish and Wildlife Service. 2008. Recovery Plan for the Northwest Atlantic Population of the Loggerhead Sea Turtle (Caretta caretta), Second Revision. National Marine Fisheries Service, Silver Spring, MD.",Report (GOV),999,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,1,Within,OTT 9-14,
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",2009,3543,999,,Nests,,,,,,,,,,,,Beach,USFWS,,SeaTurtle.org. 2014. Sea Turtle Nest Monitoring System. http://www.seaturtle.org/nestdb/genetics.shtml,Online Database,,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,2,Within,,
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",2010,5802,999,,Nests,,,,,,,,,,,,Beach,USFWS,,SeaTurtle.org. 2014. Sea Turtle Nest Monitoring System. http://www.seaturtle.org/nestdb/genetics.shtml,Online Database,,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,2,Within,,
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",2011,6993,999,,Nests,,,,,,,,,,,,Beach,USFWS,,SeaTurtle.org. 2014. Sea Turtle Nest Monitoring System. http://www.seaturtle.org/nestdb/genetics.shtml,Online Database,,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,2,Within,,
55,Reptile,Sea turtle,Loggerhead sea turtle,Caretta caretta,Northwest Atlantic,Threatened,US/F,1978,2014,1991,NA,Appendix I,"Northern Recovery Unit (NC, SC, GA), all beaches OTT 9-14",2012,7973,999,,Nests,,,,,,,,,,,,Beach,USFWS,,SeaTurtle.org. 2014. Sea Turtle Nest Monitoring System. http://www.seaturtle.org/nestdb/genetics.shtml,Online Database,,"O 1984, R2 2008",R2,"Proposal Designation 10/4/1978, Proposal Designation 3/25/2013, Final Designation 7/10/2014, Final Designation 7/10/2014",192000000,10-Jul-14,87680,final designation 7/10/2014,,8,No,"Small pop, biased by survey effort","Biased by survey effort, use index beaches",Wild,Partial,Abundance,0,OTT 9-14,2,Within,,
